Date,GRNSOLAR,GRNWIND,GRNGEO,GRNFUEL,GRNBIO,CL1 Comdty,NG1 Comdty
2014-12-10,688.28,1039.66,964.71,844.13,908.65,3788.54834,230.39645
2014-12-11,691.74,1019.61,979.45,823.22,896.88,3746.30542,227.09048
2014-12-12,677.33,1010.09,989.08,808.55,871.88,3617.66309,237.48541
2014-12-15,666.02,1000,980.6,772.49,842.96,3560.87988,236.86125
2014-12-16,662.21,990.1,966.67,776.55,833.2,3572.50073,231.16182
2014-12-17,677.88,974.58,974.27,818.52,878.94,3581.01685,234.76048
2014-12-18,691.9,1005.59,980.41,810.52,886.24,3411.25684,229.6026
2014-12-19,698.41,1012.62,976.84,825.91,905.16,3583.50928,219.62627
2014-12-22,698.67,1024.51,978.28,820.26,900.9,3498.48291,199.04507
2014-12-23,701.07,1015.77,979.97,822.6,903.65,3624.37817,201.2063
2014-12-24,704.86,1015.2,980.11,831.01,905.1,3547.37549,192.48833
2014-12-26,711.89,1013.84,984.45,844.02,911.36,3483.37305,191.38503
2014-12-29,709.88,1007.36,983.82,852.94,911.84,3414.20654,203.09465
2014-12-30,703.69,994.44,984.49,850.76,922.37,3424.98413,195.80379
2014-12-31,710.7,996.42,979.12,827.99,918.77,3367.99585,182.65703
2015-01-02,707.73,1030.52,981.78,824.26,904.99,3332.93237,189.95627
2015-01-05,685.92,1009.72,983.98,815.59,851.42,3175.08813,182.86578
2015-01-06,665.25,1021.93,988.76,800.89,819.29,3036.8208,186.15021
2015-01-07,667.89,995.84,995.6,800.11,824.91,3076.33398,181.54482
2015-01-08,684.18,1031.52,1005.12,811.52,837.95,3048.61865,182.89214
2015-01-09,684.35,1024.05,1009.99,794.4,838.53,3003.88135,182.99078
2015-01-12,672.8,1017.85,1008.18,784.69,798.8,2859.74927,173.49683
2015-01-13,677.91,1020.91,1019.69,778.05,823.03,2843.80322,182.37772
2015-01-14,678.31,1009.49,1030.33,749.15,831.71,3013.03198,200.93095
2015-01-15,660.96,999.04,1024.76,694.55,841.17,2860.49316,195.31757
2015-01-16,657.86,998.39,1028.07,703.39,837.19,2997.84326,192.52939
2015-01-20,651.14,1020.83,997.87,686.65,839.52,2864.09546,174.78453
2015-01-21,655.62,1032.75,988.48,697.08,850.54,2941.0979,183.06458
2015-01-22,659.49,1031.36,992.01,718.95,891.61,2840.30811,173.87764
2015-01-23,665.01,1023.21,1000.49,720.29,888.49,2800.47974,183.42252
2015-01-26,689.49,1059.85,1011.23,767.58,889.8,2773.45166,176.97263
2015-01-27,694.47,1051.95,1020.49,795.29,883.58,2838.45264,183.02893
2015-01-28,678.75,1056.6,1019.11,740.32,855.57,2725.89624,175.75745
2015-01-29,679.73,1052.09,1006.67,724.09,857.26,2758.25488,168.41895
2015-01-30,676.48,1059.81,1000.48,702.59,816.11,2994.72461,167.05647
2015-02-02,699.16,1060.58,999.23,713.63,833.43,3056.50098,165.2496
2015-02-03,728.46,1099.4,1006.5,743.7,842.8,3270.93042,169.80475
2015-02-04,732.02,1104.24,1009.15,737.05,833.31,2994.81567,164.54488
2015-02-05,741.76,1114.78,1014.84,750.23,861.02,3113.99512,160.38802
2015-02-06,750.16,1104.96,1012.34,754.91,836.69,3206.02051,159.9599
2015-02-09,751.16,1101.94,1043.78,749.72,841.74,3281.6333,161.22592
2015-02-10,759.59,1112.33,1050.41,771.06,831.8,3116.8562,166.80975
2015-02-11,761.63,1069.21,1043.11,871.56,826.76,3051.42554,174.75096
2015-02-12,773.18,1096.8,1036.71,871.18,863.06,3179.11157,168.42278
2015-02-13,780.13,1091.88,1053.26,849.64,868.93,3277.84912,174.13962
2015-02-17,780.58,1103.29,1061.27,844.84,867.51,3329.00391,171.58083
2015-02-18,781.54,1139.93,1062.4,829.42,865.72,3244.55225,176.16663
2015-02-19,773.94,1134.2,1070.14,831.81,854.36,3182.65845,176.30286
2015-02-20,775.29,1131.52,1069.12,839.14,853.84,3132.90991,183.65549
2015-02-23,775.05,1138.03,1062.27,855.18,844.13,3076.87793,179.13713
2015-02-24,796.15,1143.39,1074.06,850.01,855.14,3066.00439,180.55083
2015-02-25,798.38,1150.24,1088.98,843.6,848.51,3154.31787,179.02718
2015-02-26,795.48,1145.13,1108.33,813.68,864.55,2974.62744,166.54703
2015-02-27,795.75,1154.96,1108.32,811.4,875.13,3069.18677,168.63257
2015-03-02,813.32,1158.42,1106.68,821.08,866,3068.30688,166.93471
2015-03-03,821.76,1136.66,1112.57,798.29,853.06,3121.11035,167.54654
2015-03-04,855.64,1128.58,1110.07,791.75,829.38,3208.75757,172.4248
2015-03-05,902.24,1148.69,1114.88,809.62,842.22,3166.96704,177.25284
2015-03-06,882.15,1138.49,1102.41,818.63,820.46,3095.54004,177.1465
2015-03-09,869.51,1130.08,1107.05,790.09,821.93,3136.3999,167.98558
2015-03-10,851.9,1109.13,1094.22,780.59,805.03,3036.04053,171.76357
2015-03-11,852.6,1108.7,1072.56,782.18,822.93,3023.10596,177.2317
2015-03-12,859.51,1116.22,1101.41,775.44,814.05,2939.99927,170.83864
2015-03-13,858.41,1103.99,1095.37,765.71,780.44,2831.48901,172.2005
2015-03-16,860.22,1116.94,1083.94,757.49,780.93,2755.93164,170.58138
2015-03-17,866.83,1104.6,1099.88,732.38,778.99,2725.68091,179.05704
2015-03-18,871.11,1130.42,1094.72,740.31,811.79,2798.39551,182.96719
2015-03-19,870.95,1127.4,1100.9,754.61,797.99,2747.12622,175.78859
2015-03-20,884.55,1150.17,1096.08,752.42,820.02,2847.12158,173.49258
2015-03-23,890.12,1165.22,1101.38,756.05,823.5,2950.60718,169.94751
2015-03-24,900.37,1166.1,1106.72,755.01,827.44,2965.26538,173.88402
2015-03-25,874.35,1173.49,1093.66,738.03,840.69,3073.06616,170.0459
2015-03-26,864.88,1150.32,1105.71,733.63,826.12,3234.43262,168.04208
2015-03-27,870.77,1154.67,1118.34,737.59,801,3059.13989,162.12752
2015-03-30,870.96,1170.67,1131.46,738.89,812.93,3042.87964,165.27063
2015-03-31,871,1162.94,1127.08,739.83,823.82,2965.90356,164.4955
2015-04-01,883.28,1182.18,1119.26,726.63,850.57,3121.10791,162.31755
2015-04-02,890.55,1203.47,1118.85,742.8,853.16,3061.91333,169.04703
2015-04-06,894.61,1218.75,1121.51,750.44,867.2,3241.02246,164.724
2015-04-07,897.08,1234.15,1126.12,751.54,866.64,3360.65991,166.8501
2015-04-08,897.86,1254.72,1111.39,745.88,871.65,3138.56934,163.02882
2015-04-09,909.8,1265.59,1110.24,760.58,868.14,3162.22607,157.39531
2015-04-10,916.17,1269.63,1117.91,759.66,879.03,3213.61914,156.26254
2015-04-13,923.91,1277.89,1114.15,761.63,880.66,3239.67188,156.71001
2015-04-14,920.04,1266.37,1104.65,770.52,882.13,3326.29248,157.91931
2015-04-15,932.77,1262.01,1094.98,791.08,898.14,3515.98975,162.73689
2015-04-16,940.38,1253.71,1101.13,779.51,902.33,3534.15015,167.26607
2015-04-17,923.66,1225.65,1092.86,768.54,891.83,3484.58618,164.66451
2015-04-20,924.12,1228.49,1089.12,783.6,895.52,3555.48633,159.92752
2015-04-21,925.91,1245.05,1094.73,772.74,896.87,3476.42871,161.99428
2015-04-22,930.97,1250.47,1113.15,764.9,916.17,3535.5752,164.06177
2015-04-23,949.03,1240.71,1112.69,775.14,926.42,3651.1311,160.04526
2015-04-24,930.61,1253.25,1124.13,771.65,924.25,3638.8147,161.15205
2015-04-27,922.74,1272.06,1125.35,762.99,920.63,3605.10767,157.51392
2015-04-28,931.42,1275.42,1131.67,761.27,930.43,3597.95264,158.71095
2015-04-29,924.03,1259.67,1128.58,760.18,914.11,3714.26489,165.23343
2015-04-30,910.26,1262.46,1101.17,749.72,903.99,3793.51147,175.01175
2015-05-01,914.85,1264.17,1101.91,742.05,901.76,3757.75806,176.35733
2015-05-04,915.11,1294.88,1115,738.35,880.69,3743.78174,179.21616
2015-05-05,907.29,1280.88,1121.49,733.95,863.89,3827.51782,176.16721
2015-05-06,892.64,1311.12,1105.93,730.04,877.38,3878.04224,176.68546
2015-05-07,894.68,1315.63,1093.01,721.5,858.87,3779.03833,175.29506
2015-05-08,907.24,1336.37,1097.37,719.73,876.76,3784.30103,183.51216
2015-05-11,907.44,1342.12,1094.11,738.7,852.48,3789.21533,179.1963
2015-05-12,903.15,1336.07,1092.96,745.74,855.92,3905.49609,186.24234
2015-05-13,912.33,1338.46,1086.86,745.29,866.46,3868.73291,187.6815
2015-05-14,913.06,1352.82,1097.15,748.76,870.21,3794.83521,190.629
2015-05-15,918.84,1362.41,1110.35,743.52,877.36,3781.83911,191.08772
2015-05-18,912.3,1370.34,1114.22,731.2,863.71,3784.25269,191.66415
2015-05-19,900.05,1367.76,1106.14,734.65,859.04,3653.88086,188.11807
2015-05-20,841.24,1374.68,1109.67,720.27,857.91,3756.61304,185.6651
2015-05-21,849.38,1379.7,1110.35,723.71,866.04,3856.91016,187.31931
2015-05-22,854.41,1372.27,1096.62,717.62,856.78,3790.42847,183.23788
2015-05-26,844.45,1355.67,1078.62,709.63,825.09,3708.69141,180.35374
2015-05-27,844.02,1366.17,1068.57,739.06,827.27,3676.86743,179.97534
2015-05-28,847.7,1353.97,1076.13,746.55,815.38,3681.71436,172.72398
2015-05-29,833.8,1356.61,1092.77,745.96,807.49,3840.44678,168.26634
2015-06-01,834.83,1323.87,1095.94,730.59,812.78,3828.70801,168.47588
2015-06-02,841.97,1337.44,1076.87,750.02,830.07,3900.48535,171.78436
2015-06-03,843.7,1349.45,1073.43,755.9,833.65,3823.52051,168.86574
2015-06-04,832.6,1331.76,1068.31,745.5,832.49,3708.90869,167.92404
2015-06-05,837.5,1309.28,1072.85,747.76,830.53,3789.03857,165.96667
2015-06-08,826.99,1290.21,1060.44,759.67,834.49,3724.94263,173.3053
2015-06-09,812.08,1278.61,1048.82,742.51,845.47,3847.96167,182.09676
2015-06-10,836.1,1306.04,1046.28,744.28,863.5,3919.36914,184.45216
2015-06-11,841.14,1301.01,1040.34,743.07,854.66,3888.79395,180.7774
2015-06-12,836.45,1303.24,1040.27,747.67,850.11,3839.28076,176.08443
2015-06-15,843.34,1271.41,1041.24,741.57,841.28,3811.79175,185.01791
2015-06-16,842.8,1280.03,1048.64,728.98,836.87,3851.06958,185.84283
2015-06-17,843.99,1286.55,1049.36,719.8,838.11,3844.14355,183.16138
2015-06-18,851.4,1304.18,1070.48,726.74,857.81,3845.56299,176.66052
2015-06-19,844.58,1296.8,1066.11,715.71,843.68,3781.60474,178.6445
2015-06-22,847.67,1335.89,1086.98,704.86,848.01,3787.34058,173.43837
2015-06-23,851.76,1331.09,1083.16,704.74,852.97,3878.58252,173.29973
2015-06-24,852.75,1315.77,1084.21,695.71,848.11,3828.98926,175.28093
2015-06-25,847.82,1327.61,1079.72,702.22,827.06,3792.57983,181.05281
2015-06-26,838.2,1322.12,1075.76,706.91,824.02,3789.99927,176.248
2015-06-29,815.11,1280.45,1043.91,687.48,800.31,3717.95996,178.79099
2015-06-30,817.26,1296.36,1048.5,677.73,809.03,3783.0354,180.1506
2015-07-01,818.49,1331.35,1046.89,632.18,803.82,3621.83008,176.95845
2015-07-02,817.67,1327.7,1051.81,626.41,794.52,3606.96533,178.79599
2015-07-06,800.14,1296.13,1028.5,606.76,768.2,3322.53833,174.31783
2015-07-07,794.11,1255.46,1034.85,635.31,756.23,3323.83423,172.51163
2015-07-08,772.86,1250.72,1018.26,593.12,734.87,3278.85571,170.44971
2015-07-09,782.81,1299.47,1023.91,596.89,742.11,3342.80542,172.65039
2015-07-10,794.17,1369.22,1037.18,595.52,762.98,3339.8501,175.41496
2015-07-13,807.34,1388.71,1056.15,607.71,770.19,3311.448,181.68558
2015-07-14,807.75,1384.01,1059.15,619.74,785.75,3357.6814,179.78535
2015-07-15,799.81,1382.87,1051.31,607.02,762.37,3263.74854,185.24835
2015-07-16,792.4,1401.74,1048.25,605.33,761.89,3229.88306,181.06631
2015-07-17,790.86,1393.25,1045.82,608.85,740.5,3229.82031,182.14943
2015-07-20,798.62,1406.47,1045.4,602.11,726.72,3191.0144,179.62579
2015-07-21,799.12,1401.81,1047.09,613.62,713,3201.54639,183.21796
2015-07-22,791.38,1422.47,1058.03,614.87,702.08,3131.51904,184.42795
2015-07-23,791.4,1428.29,1059.02,602.26,685.28,3092.93164,179.76668
2015-07-24,784.77,1423.74,1056.42,588.14,668.59,3085.46118,177.92355
2015-07-27,778.53,1390.98,1042.99,569.87,664.28,3043.62744,179.12381
2015-07-28,786.98,1387.63,1035,588.36,661.17,3059.97729,179.91238
2015-07-29,795.41,1407.62,1023.08,595.27,674.31,3114.16821,184.20761
2015-07-30,793.88,1341.13,1021.91,583.63,666.65,3110.37451,177.44264
2015-07-31,786.82,1353.36,1027.9,599.81,657.59,3014.64331,173.76425
2015-08-03,780.07,1390.77,1019.25,617.25,640.67,2893.00757,176.00143
2015-08-04,773.6,1392.02,1019.62,602.41,639.4,2913.94434,179.14323
2015-08-05,783.03,1407.86,1008.62,601.18,630.58,2877.55396,178.3255
2015-08-06,768.6,1401.49,988.49,551.58,627.4,2844.98047,179.19682
2015-08-07,764.73,1385.58,946.51,548.51,617.2,2796.2168,178.34088
2015-08-10,775.72,1404.37,953.23,581.95,632.26,2866.19556,181.17722
2015-08-11,764.68,1383.63,949.64,566.79,630.89,2772.54272,183.03415
2015-08-12,763.07,1355.57,935.45,568.49,633.53,2810.59009,190.25034
2015-08-13,759.43,1379.44,921,552.12,635.86,2759.3125,182.10286
2015-08-14,753.59,1390.08,924.28,559.89,640.65,2763.7749,182.14903
2015-08-17,761.83,1381.18,912.29,559.02,631.64,2738.60791,178.43138
2015-08-18,751.43,1388.15,895.25,563.97,615.5,2787.73584,176.86621
2015-08-19,741.19,1383.3,893.91,555.26,605.33,2660.38037,177.09787
2015-08-20,723.33,1297.4,873.65,533.07,580.55,2693.72388,180.38913
2015-08-21,699.04,1256.86,870.38,508.24,578.67,2678.31592,177.18599
2015-08-24,689.86,1202.49,808.58,476.16,554.19,2561.50635,177.51025
2015-08-25,692.53,1268.69,809.22,493.59,554.87,2598.68579,177.49864
2015-08-26,696.19,1260.12,820.33,481.26,556.92,2552.59473,178.08647
2015-08-27,716.88,1299.9,831.15,495.57,588.41,2809.69629,174.15364
2015-08-28,723.78,1294.24,839.51,514.92,592.73,2994.24219,179.77373
2015-08-31,722.64,1284.46,838.67,515.33,580.2,3266.59961,178.53427
2015-09-01,707.89,1264.23,826.24,510.6,566.09,3014.59277,179.37524
2015-09-02,714.72,1275.48,844.92,513.08,557.8,3060.28857,175.21393
2015-09-03,719.45,1286.17,836.66,506.68,574.02,3090.18433,180.12305
2015-09-04,708.61,1246.07,822.5,516.67,578.06,3073.84204,177.22151
2015-09-08,721.22,1270.09,805.1,520.87,598.16,3049.3042,179.87842
2015-09-09,719.15,1298.82,798.49,528.34,586.64,2935.00366,176.23318
2015-09-10,720.48,1295.88,784.37,541.91,579.75,3052.42188,178.34599
2015-09-11,718.09,1297.84,781.61,538.31,578.34,2961.86987,178.72095
2015-09-14,718.29,1297.19,802.34,524.41,582.56,2917.23511,182.8576
2015-09-15,726.72,1281.35,819.96,520.18,584.48,2959.89746,181.08546
2015-09-16,732.35,1294.37,839.33,527.07,596.48,3123.6875,176.22501
2015-09-17,730.6,1295.98,857.91,528.55,597.34,3107.125,175.69501
2015-09-18,724.04,1286.87,860.15,532.44,584.44,2938.26855,171.31131
2015-09-21,718.72,1280.47,849.09,555.83,572.18,3063.37036,168.85287
2015-09-22,708.09,1239.79,842.86,547.91,567.5,3019.73877,169.79852
2015-09-23,691.36,1238.45,826.57,527.32,552.65,2945.37671,170.11404
2015-09-24,687.88,1205.06,817.98,519.25,552.99,2976.0061,171.69521
2015-09-25,686.63,1233.99,813.21,498.88,567.65,3025.99341,169.77347
2015-09-28,673.7,1209.76,778.71,500.31,554.37,2942.27466,169.72878
2015-09-29,680.53,1229.21,775.01,466.42,553.73,2981.29468,170.45386
2015-09-30,697.34,1266.22,765.5,498.92,582.14,2954.63501,165.3914
2015-10-01,698.42,1281.24,777.1,500.39,581.72,2936.55469,159.69238
2015-10-02,721.99,1294.8,802.98,521.89,603.58,2987.3374,160.78094
2015-10-05,739.9,1332.27,817.53,562.14,612.68,3012.82593,159.56384
2015-10-06,746.48,1355.12,823.03,571.85,642.19,3163.64648,161.01807
2015-10-07,755.69,1385.53,837.93,584.65,659.68,3102.24756,160.53044
2015-10-08,767.25,1392.23,842.02,589.63,653.38,3210.30542,162.23636
2015-10-09,769.94,1424.13,851.44,605.18,675.58,3213.00146,161.97723
2015-10-12,765.59,1394.16,872.94,602.66,673.42,3050.24316,164.16913
2015-10-13,751.36,1395.81,852.9,589.68,649.43,3036.57202,162.56659
2015-10-14,764.72,1387.81,852.62,583.49,635.23,3027.56567,163.45219
2015-10-15,774.47,1410.47,874.95,606.07,637.56,3004.51489,158.90633
2015-10-16,768.76,1398,897.19,601.7,640.62,3061.62085,157.42148
2015-10-19,762.48,1402.83,897.59,613.56,633.77,2979.17871,158.53464
2015-10-20,769.48,1412.69,895.84,594.53,646.38,2959.80249,160.8885
2015-10-21,759.95,1422.6,887.28,578.54,631.24,2946.49756,156.71194
2015-10-22,762.87,1409.62,884.95,585.06,645.8,2955.73999,155.40758
2015-10-23,770.98,1414.84,904.45,581.44,648.55,2900.29346,148.6563
2015-10-26,765.79,1428.55,908.74,595.29,634.25,2850.37451,133.63966
2015-10-27,749.76,1418.87,889.83,576.49,627.24,2809.88794,136.07143
2015-10-28,761.99,1432.3,898.85,598.09,650.86,2980.38501,131.89209
2015-10-29,768.77,1436.26,882.96,592.66,636.45,3007.23438,147.3584
2015-10-30,755.43,1425.82,875.73,603.05,657.07,3047.49854,151.81892
2015-11-02,762.73,1429.72,877.84,640.83,652.42,3024.83228,147.89818
2015-11-03,768.17,1408.51,873.26,672.31,680.48,3138.56616,147.62399
2015-11-04,762.41,1391.7,877.52,685.21,671.89,3037.06348,148.31256
2015-11-05,757.76,1428.96,858.97,664.03,672.18,2977.1748,155.70888
2015-11-06,764.77,1430.38,829.37,654.7,658.92,2927.49365,156.71907
2015-11-09,752.49,1420.32,798.05,607.1,649.88,2916.67505,152.91435
2015-11-10,737.28,1410.06,795.53,550.76,653.61,2927.85156,153.64432
2015-11-11,731.4,1419.64,785.54,544.25,650.11,2842.89746,149.85971
2015-11-12,721.84,1420.5,778.21,533.51,648.62,2764.75586,149.66104
2015-11-13,730.36,1402.48,769.81,540.42,640.43,2692.34375,156.02905
2015-11-16,747.7,1425.37,756.91,543.9,635.07,2753.64624,157.34178
2015-11-17,738.68,1441.81,754.74,528.02,629.23,2683.46362,156.44189
2015-11-18,755.64,1436.95,758.78,529.95,640.18,2695.53906,155.24983
2015-11-19,756.54,1447.43,760,533.78,649.94,2678.55884,150.37987
2015-11-20,762.22,1445.04,764.13,533.38,651.84,2670.06177,141.79951
2015-11-23,761.96,1443.49,786.19,522.44,652.52,2770.01221,146.62819
2015-11-24,769.64,1434.64,789.31,534.46,665.08,2845.45337,146.0228
2015-11-25,771.58,1448.57,800.18,548.91,653.57,2853.56494,146.25847
2015-11-27,774.41,1480.92,793.31,553.47,653.03,2789.03101,147.91025
2015-11-30,772.65,1495.78,797.4,554.18,641.74,2772.61963,148.78284
2015-12-01,789.02,1498.89,804.23,559.22,657.34,2782.0498,148.30952
2015-12-02,798.24,1503.41,797.23,545.09,651.32,2658.4104,144.10262
2015-12-03,794.99,1518.8,791.6,535.91,666.59,2745.48315,145.7619
2015-12-04,800.34,1524.47,791.33,504.78,655.93,2666.89844,145.85539
2015-12-07,795.06,1525.78,783.36,486.05,643.95,2513.89038,138.0136
2015-12-08,784.54,1510.9,762.47,458.32,631.04,2506.84961,138.3412
2015-12-09,785.26,1518.7,760.7,471.66,651.6,2484.63281,137.87172
2015-12-10,778.4,1501.36,754.8,467.98,643.42,2452.65649,134.44241
2015-12-11,759.48,1456.06,735.43,452.05,626.69,2393.55713,133.72203
2015-12-14,769.62,1471.25,737.42,450.32,619.08,2434.42578,126.98437
2015-12-15,784.42,1491.05,742.63,454.53,619.11,2497.17627,121.81673
2015-12-16,823.22,1538.41,770.42,472.37,621.36,2364.37451,119.15063
2015-12-17,824.22,1547.83,782.71,464.9,623.1,2320.84082,116.54007
2015-12-18,826.76,1542.46,796.22,468.72,614.04,2301.44238,117.09326
2015-12-21,840.55,1548.73,793.78,478.24,611.69,2300.3855,126.54107
2015-12-22,837.13,1544.74,788.16,480.85,617.85,2392.97754,125.01222
2015-12-23,849.56,1554.11,791.66,487.29,626,2476.3313,130.94839
2015-12-24,852.94,1559.71,792.38,489.48,629.58,2517.08423,134.0463
2015-12-28,846.54,1550.7,799.05,496.67,637.07,2433.28076,147.27927
2015-12-29,848.23,1565.49,798.83,499.47,640.56,2510.00464,157.21498
2015-12-30,839.18,1563.61,797.8,492.69,624.25,2432.08838,147.12141
2015-12-31,832.18,1559.96,797.07,479.51,629.49,2453.28882,154.78769
2016-01-04,826.7,1539.09,775.36,480.98,602.09,2447.35938,155.39001
2016-01-05,825.35,1534.4,772.16,474.5,600.85,2390.53735,154.51764
2016-01-06,800.8,1518.46,779.35,466.31,585.2,2271.09839,151.56255
2016-01-07,764.56,1490.09,742.3,433.24,571.49,2219.02588,158.87344
2016-01-08,759.11,1472.43,744.9,447.76,565.74,2218.93457,165.41635
2016-01-11,745.33,1440.89,736.41,433.11,559.5,2098.20679,160.05424
2016-01-12,740.37,1466.38,727.48,418.65,542.3,2035.18494,150.90054
2016-01-13,721.69,1455.09,726.3,408.6,552.54,2035.7135,151.54311
2016-01-14,720.95,1424.5,726.04,405.05,549.94,2102.05933,144.11235
2016-01-15,691.76,1345.41,713.73,395.23,534.68,1997.37378,142.57257
2016-01-19,691.69,1422.63,726,377.14,519.62,1927.88037,141.64433
2016-01-20,688.48,1361.8,700.79,374.66,515.9,1808.77979,144.29362
2016-01-21,698.16,1332.96,696.13,397.47,518.67,2003.68726,145.06886
2016-01-22,715.99,1379.35,706.21,426.18,537.21,2175.5708,144.56496
2016-01-25,707.32,1384.95,703.61,411.3,528.82,2054.75537,146.14903
2016-01-26,727.6,1385.51,705.85,417.73,538.1,2130.00464,147.64421
2016-01-27,720.79,1395.91,695.34,421.07,544.46,2198.83545,149.01704
2016-01-28,714.25,1383.6,713.28,414.09,553.23,2260.46484,148.47484
2016-01-29,739.49,1457.5,724.13,424.61,570.24,2281.97095,155.97768
2016-02-01,738.36,1444.22,713.35,416.47,573.99,2146.78931,146.1066
2016-02-02,718.29,1404.01,707.67,395.66,557.45,2029.70361,137.55521
2016-02-03,720.67,1403.88,692.64,401.5,562.37,2191.52148,138.36186
2016-02-04,732.09,1403.3,706.7,414.03,569.91,2141.3125,133.12321
2016-02-05,709.29,1390.86,707.31,404.5,556.24,2094.94116,139.91142
2016-02-08,679.08,1286.9,703.3,391.48,548.9,2018.91699,145.51979
2016-02-09,671.38,1361.9,706.6,384.43,545.59,1897.90833,142.51294
2016-02-10,651.94,1378.67,706.66,388.71,541.82,1862.98486,138.85854
2016-02-11,631.45,1348.46,703.51,386.99,523.09,1794.8031,136.54474
2016-02-12,647.35,1328.95,706.06,394.21,528.14,2006.65979,134.00453
2016-02-16,680.55,1365.59,733.5,408.51,532.33,1987.86926,130.26567
2016-02-17,699.46,1395.16,746.02,417.51,547,2095.22168,132.71103
2016-02-18,701.61,1402.59,747.14,413.67,542.58,2108.90186,126.93163
2016-02-19,719.45,1387.23,754.72,406.3,537.89,2031.22327,123.62776
2016-02-22,728.28,1409.25,760.68,415.66,559.55,2157.08838,124.77947
2016-02-23,721.65,1416.25,756.43,409.83,556.26,2184.89258,122.1675
2016-02-24,730.03,1386.52,757.99,417.42,559.12,2203.03052,121.83479
